Cash Positions Details,,,,,,,,Account Details,,,,,,Future Positions List,,,,,
Client ID,Accounting Balance,Accounting Balance,Value Date,Balance at Value Date,Balance at Value Date,Exchange Values Rate,Last Booking Date,IBAN,KBL Cash Account Number,Client Name,Account Title,Account Type,Account currency,Future Date D+1,Future Position D+1,Future Date D+2,Future Position D+2,Future Date D+3,Future Position D+3
,,Exchange Value (EUR),,,Exchange Value (EUR),,,,,,,,,,,,,,
ID-514CFF84,"-569,69","-652,37",31/12/2025,"-569,69","-652,37","1,145,130,784,275,790",31/12/2025,ID-BE73509E,ID-514CFF84,,ID-CABAA64B,CC,GBP,02/01/2026,"-569,69",05/01/2026,"-569,69",06/01/2026,"-569,69"
ID-514CFF84,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-BE73509E,ID-514CFF84,,ID-CABAA64B,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-514CFF84,"0,00","0,00",31/12/2025,"0,00","0,00","0,851376620027081",15/08/2023,ID-BE73509E,ID-514CFF84,,ID-CABAA64B,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-514CFF84,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",19/08/2024,ID-BE73509E,ID-514CFF84,,ID-CABAA64B,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-514CFF84,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-BE73509E,ID-514CFF84,,ID-CABAA64B,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-177FCB59,"8.956,22","10.256,04",31/12/2025,"8.956,22","10.256,04","1,145,130,784,275,790",31/12/2025,ID-DFAC6A33,ID-177FCB59,,ID-E519E531,CC,GBP,02/01/2026,"8.956,22",05/01/2026,"8.956,22",06/01/2026,"8.956,22"
ID-177FCB59,"0,00","0,00",31/12/2025,"0,00","0,00","10,746,448,298,837,200",31/03/2025,ID-DFAC6A33,ID-177FCB59,,ID-E519E531,75,CHF,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-177FCB59,"40,80","40,80",31/12/2025,"40,80","40,80","1,00",31/12/2025,ID-DFAC6A33,ID-177FCB59,,ID-E519E531,75,EUR,02/01/2026,"0,00",05/01/2026,"40,80",06/01/2026,"40,80"
ID-177FCB59,"21,26","24,35",31/12/2025,"21,26","24,35","1,145,130,784,275,790",05/12/2025,ID-DFAC6A33,ID-177FCB59,,ID-E519E531,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-177FCB59,"109,39","93,13",31/12/2025,"109,39","93,13","0,851376620027081",29/12/2025,ID-DFAC6A33,ID-177FCB59,,ID-E519E531,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-177FCB59,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",09/12/2024,ID-DFAC6A33,ID-177FCB59,,ID-E519E531,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-177FCB59,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-DFAC6A33,ID-177FCB59,,ID-E519E531,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-C0ED62EB,"33.741,18","38.638,06",31/12/2025,"33.741,18","38.638,06","1,145,130,784,275,790",31/12/2025,ID-7EC13A9A,ID-C0ED62EB,,ID-9D2D034B,CC,GBP,02/01/2026,"33.741,18",05/01/2026,"33.741,18",06/01/2026,"33.741,18"
ID-C0ED62EB,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-7EC13A9A,ID-C0ED62EB,,ID-9D2D034B,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-C0ED62EB,"0,00","0,00",31/12/2025,"0,00","0,00","0,851376620027081",15/08/2023,ID-7EC13A9A,ID-C0ED62EB,,ID-9D2D034B,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-C0ED62EB,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",27/01/2025,ID-7EC13A9A,ID-C0ED62EB,,ID-9D2D034B,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-C0ED62EB,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-7EC13A9A,ID-C0ED62EB,,ID-9D2D034B,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-C9110D64,"34.010,47","38.946,44",31/12/2025,"34.010,47","38.946,44","1,145,130,784,275,790",31/12/2025,ID-C330F106,ID-C9110D64,,ID-04175393,CC,GBP,02/01/2026,"34.010,47",05/01/2026,"34.010,47",06/01/2026,"34.010,47"
ID-C9110D64,"0,00","0,00",31/12/2025,"0,00","0,00","1,00",27/03/2024,ID-C330F106,ID-C9110D64,,ID-04175393,75,EUR,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-C9110D64,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",04/12/2025,ID-C330F106,ID-C9110D64,,ID-04175393,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-C9110D64,"553,65","471,36",31/12/2025,"553,65","471,36","0,851376620027081",22/12/2025,ID-C330F106,ID-C9110D64,,ID-04175393,75,USD,02/01/2026,"553,65",05/01/2026,"553,65",06/01/2026,"553,65"
ID-C9110D64,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-C330F106,ID-C9110D64,,ID-04175393,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-ED1FB898,"14.745,02","16.884,98",31/12/2025,"14.745,02","16.884,98","1,145,130,784,275,790",31/12/2025,ID-BC204DF7,ID-ED1FB898,,ID-04175393,CC,GBP,02/01/2026,"14.745,02",05/01/2026,"14.745,02",06/01/2026,"14.745,02"
ID-ED1FB898,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",02/04/2024,ID-BC204DF7,ID-ED1FB898,,ID-04175393,Dépôts/Emprunts à terme,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-ED1FB898,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-BC204DF7,ID-ED1FB898,,ID-04175393,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-8110C481,"19.931,52","22.824,20",31/12/2025,"19.931,52","22.824,20","1,145,130,784,275,790",31/12/2025,ID-514EE94C,ID-8110C481,,ID-5FFFFFC4,CC,GBP,02/01/2026,"19.931,52",05/01/2026,"19.931,52",06/01/2026,"19.931,52"
ID-8110C481,"0,00","0,00",31/12/2025,"0,00","0,00","10,746,448,298,837,200",31/03/2025,ID-514EE94C,ID-8110C481,,ID-5FFFFFC4,75,CHF,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-8110C481,"51,00","51,00",31/12/2025,"51,00","51,00","1,00",31/12/2025,ID-514EE94C,ID-8110C481,,ID-5FFFFFC4,75,EUR,02/01/2026,"0,00",05/01/2026,"51,00",06/01/2026,"51,00"
ID-8110C481,"42,51","48,68",31/12/2025,"42,51","48,68","1,145,130,784,275,790",05/12/2025,ID-514EE94C,ID-8110C481,,ID-5FFFFFC4,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-8110C481,"162,30","138,18",31/12/2025,"162,30","138,18","0,851376620027081",29/12/2025,ID-514EE94C,ID-8110C481,,ID-5FFFFFC4,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-8110C481,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-514EE94C,ID-8110C481,,ID-5FFFFFC4,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-5888DDDA,"3.392,16","3.884,47",31/12/2025,"3.392,16","3.884,47","1,145,130,784,275,790",31/12/2025,ID-F92A8F66,ID-5888DDDA,,ID-5FFFFFC4,CC,GBP,02/01/2026,"3.392,16",05/01/2026,"3.392,16",06/01/2026,"3.392,16"
ID-5888DDDA,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-F92A8F66,ID-5888DDDA,,ID-5FFFFFC4,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-F913781A,"25.538,15","29.244,52",31/12/2025,"25.538,15","29.244,52","1,145,130,784,275,790",31/12/2025,ID-A7D121A5,ID-F913781A,,ID-41D2AF46,CC,GBP,02/01/2026,"25.538,15",05/01/2026,"25.538,15",06/01/2026,"25.538,15"
ID-F913781A,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-A7D121A5,ID-F913781A,,ID-41D2AF46,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-F913781A,"0,00","0,00",31/12/2025,"0,00","0,00","0,851376620027081",15/08/2023,ID-A7D121A5,ID-F913781A,,ID-41D2AF46,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-F913781A,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-A7D121A5,ID-F913781A,,ID-41D2AF46,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-B0BDB53D,"413,13","473,09",31/12/2025,"413,13","473,09","1,145,130,784,275,790",31/12/2025,ID-ACF8B15A,ID-B0BDB53D,,ID-41D2AF46,CC,GBP,02/01/2026,"413,13",05/01/2026,"413,13",06/01/2026,"413,13"
ID-B0BDB53D,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-ACF8B15A,ID-B0BDB53D,,ID-41D2AF46,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-63A38420,"337,90","386,94",31/12/2025,"337,90","386,94","1,145,130,784,275,790",31/12/2025,ID-06D47F91,ID-63A38420,,ID-1CFC58FF,CC,GBP,02/01/2026,"337,90",05/01/2026,"337,90",06/01/2026,"337,90"
ID-63A38420,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",29/06/2023,ID-06D47F91,ID-63A38420,,ID-1CFC58FF,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-63A38420,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-06D47F91,ID-63A38420,,ID-1CFC58FF,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-038ADF88,"14.685,29","16.816,58",31/12/2025,"14.685,29","16.816,58","1,145,130,784,275,790",31/12/2025,ID-543B3BBE,ID-038ADF88,,ID-671988D8,CC,GBP,02/01/2026,"14.685,29",05/01/2026,"14.685,29",06/01/2026,"14.685,29"
ID-038ADF88,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-543B3BBE,ID-038ADF88,,ID-671988D8,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-13B488B4,"7.002,14","8.018,37",31/12/2025,"7.002,14","8.018,37","1,145,130,784,275,790",31/12/2025,ID-E8E96AB5,ID-13B488B4,,ID-D914D051,CC,GBP,02/01/2026,"7.002,14",05/01/2026,"7.002,14",06/01/2026,"7.002,14"
ID-13B488B4,"0,00","0,00",31/12/2025,"0,00","0,00","0,851376620027081",07/03/2024,ID-E8E96AB5,ID-13B488B4,,ID-D914D051,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-13B488B4,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-E8E96AB5,ID-13B488B4,,ID-D914D051,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-7549AAD0,"7.285,26","8.342,58",31/12/2025,"7.285,26","8.342,58","1,145,130,784,275,790",31/12/2025,ID-C12D7AD7,ID-7549AAD0,,ID-32DF7708,CC,GBP,02/01/2026,"7.285,26",05/01/2026,"7.285,26",06/01/2026,"7.285,26"
ID-7549AAD0,"168.000,00","192.381,97",31/12/2025,"168.000,00","192.381,97","1,145,130,784,275,790",08/04/2025,ID-C12D7AD7,ID-7549AAD0,,ID-32DF7708,Dépôts/Emprunts à terme,GBP,02/01/2026,"168.000,00",05/01/2026,"168.000,00",06/01/2026,"168.000,00"
ID-7549AAD0,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-C12D7AD7,ID-7549AAD0,,ID-32DF7708,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-8C36CCCB,"12.236,37","14.012,24",31/12/2025,"12.236,37","14.012,24","1,145,130,784,275,790",31/12/2025,ID-81DB52F3,ID-8C36CCCB,,ID-0262C7DF,CC,GBP,02/01/2026,"12.236,37",05/01/2026,"12.236,37",06/01/2026,"12.236,37"
ID-8C36CCCB,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-81DB52F3,ID-8C36CCCB,,ID-0262C7DF,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-8C36CCCB,"0,00","0,00",31/12/2025,"0,00","0,00","0,851376620027081",15/08/2023,ID-81DB52F3,ID-8C36CCCB,,ID-0262C7DF,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-8C36CCCB,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",16/10/2023,ID-81DB52F3,ID-8C36CCCB,,ID-0262C7DF,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-8C36CCCB,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-81DB52F3,ID-8C36CCCB,,ID-0262C7DF,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-2D0ABB72,"3.089,97","3.538,42",31/12/2025,"3.089,97","3.538,42","1,145,130,784,275,790",31/12/2025,ID-AACAB1B3,ID-2D0ABB72,,ID-82AF0FC2,CC,GBP,02/01/2026,"3.089,97",05/01/2026,"3.089,97",06/01/2026,"3.089,97"
ID-2D0ABB72,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-AACAB1B3,ID-2D0ABB72,,ID-82AF0FC2,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-33180E39,"36.999,74","42.369,54",31/12/2025,"36.999,74","42.369,54","1,145,130,784,275,790",31/12/2025,ID-831CA2FE,ID-33180E39,,ID-76065047,CC,GBP,02/01/2026,"36.999,74",05/01/2026,"36.999,74",06/01/2026,"36.999,74"
ID-33180E39,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-831CA2FE,ID-33180E39,,ID-76065047,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-33180E39,"0,00","0,00",31/12/2025,"0,00","0,00","0,851376620027081",15/08/2023,ID-831CA2FE,ID-33180E39,,ID-76065047,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-33180E39,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-831CA2FE,ID-33180E39,,ID-76065047,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-D96841FC,"3.552,75","4.068,36",31/12/2025,"3.552,75","4.068,36","1,145,130,784,275,790",31/12/2025,ID-CCBA959D,ID-D96841FC,,ID-3663B333,CC,GBP,02/01/2026,"3.552,75",05/01/2026,"3.552,75",06/01/2026,"3.552,75"
ID-D96841FC,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-CCBA959D,ID-D96841FC,,ID-3663B333,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-9A482A6D,"870.228,72","996.525,70",31/12/2025,"870.228,72","996.525,70","1,145,130,784,275,790",21/10/2025,ID-C25B5952,ID-9A482A6D,,ID-A7F3B531,CC,GBP,02/01/2026,"870.228,72",05/01/2026,"870.228,72",06/01/2026,"870.228,72"
ID-9A482A6D,"5.096,80","5.836,50",31/12/2025,"5.096,80","5.836,50","1,145,130,784,275,790",31/12/2025,ID-C25B5952,ID-9A482A6D,,ID-A7F3B531,CC,GBP,02/01/2026,"5.096,80",05/01/2026,"5.096,80",06/01/2026,"5.096,80"
ID-9A482A6D,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",10/07/2023,ID-C25B5952,ID-9A482A6D,,ID-A7F3B531,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-9A482A6D,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",20/03/2025,ID-C25B5952,ID-9A482A6D,,ID-A7F3B531,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-9A482A6D,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-C25B5952,ID-9A482A6D,,ID-A7F3B531,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-0E15041E,"1.700,18","1.946,93",31/12/2025,"1.700,18","1.946,93","1,145,130,784,275,790",31/12/2025,ID-487C5E70,ID-0E15041E,,ID-4D9C6F7A,CC,GBP,02/01/2026,"1.700,18",05/01/2026,"1.700,18",06/01/2026,"1.700,18"
ID-0E15041E,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-487C5E70,ID-0E15041E,,ID-4D9C6F7A,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-E48AB0F3,"966,72","1.107,02",31/12/2025,"966,72","1.107,02","1,145,130,784,275,790",31/12/2025,ID-409E79A0,ID-E48AB0F3,,ID-CDC11556,CC,GBP,02/01/2026,"966,72",05/01/2026,"966,72",06/01/2026,"966,72"
ID-E48AB0F3,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-409E79A0,ID-E48AB0F3,,ID-CDC11556,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-F199F62F,"1.366,31","1.564,60",31/12/2025,"1.366,31","1.564,60","1,145,130,784,275,790",31/12/2025,ID-099F12A3,ID-F199F62F,,ID-D7DCA26B,CC,GBP,02/01/2026,"1.366,31",05/01/2026,"1.366,31",06/01/2026,"1.366,31"
ID-F199F62F,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-099F12A3,ID-F199F62F,,ID-D7DCA26B,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-F199F62F,"0,00","0,00",31/12/2025,"0,00","0,00","0,851376620027081",15/08/2023,ID-099F12A3,ID-F199F62F,,ID-D7DCA26B,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-F199F62F,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",19/08/2024,ID-099F12A3,ID-F199F62F,,ID-D7DCA26B,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-F199F62F,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-099F12A3,ID-F199F62F,,ID-D7DCA26B,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-5A8691F5,"-224,02","-256,53",31/12/2025,"-224,02","-256,53","1,145,130,784,275,790",31/12/2025,ID-229B7B6D,ID-5A8691F5,,ID-D7DCA26B,CC,GBP,02/01/2026,"-224,02",05/01/2026,"-224,02",06/01/2026,"-224,02"
ID-5A8691F5,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-229B7B6D,ID-5A8691F5,,ID-D7DCA26B,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-49178F98,"9.996,15","11.446,90",31/12/2025,"9.996,15","11.446,90","1,145,130,784,275,790",31/12/2025,ID-39297303,ID-49178F98,,ID-E9B0E140,CC,GBP,02/01/2026,"9.996,15",05/01/2026,"9.996,15",06/01/2026,"9.996,15"
ID-49178F98,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",12/10/2023,ID-39297303,ID-49178F98,,ID-E9B0E140,Dépôts/Emprunts à terme,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-49178F98,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-39297303,ID-49178F98,,ID-E9B0E140,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-49178F98,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",17/07/2023,ID-39297303,ID-49178F98,,ID-E9B0E140,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-49178F98,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-39297303,ID-49178F98,,ID-E9B0E140,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-D2DB4790,"1.064,03","1.218,45",31/12/2025,"1.064,03","1.218,45","1,145,130,784,275,790",31/12/2025,ID-F3535610,ID-D2DB4790,,ID-E7F51ED0,CC,GBP,02/01/2026,"1.064,03",05/01/2026,"1.064,03",06/01/2026,"1.064,03"
ID-D2DB4790,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-F3535610,ID-D2DB4790,,ID-E7F51ED0,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-D2DB4790,"0,00","0,00",31/12/2025,"0,00","0,00","0,851376620027081",15/08/2023,ID-F3535610,ID-D2DB4790,,ID-E7F51ED0,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-D2DB4790,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",27/11/2023,ID-F3535610,ID-D2DB4790,,ID-E7F51ED0,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-D2DB4790,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-F3535610,ID-D2DB4790,,ID-E7F51ED0,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-1AB5223A,"3.082,50","3.529,87",31/12/2025,"3.082,50","3.529,87","1,145,130,784,275,790",31/12/2025,ID-019B0E82,ID-1AB5223A,,ID-E7F51ED0,CC,GBP,02/01/2026,"3.082,50",05/01/2026,"3.082,50",06/01/2026,"3.082,50"
ID-1AB5223A,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-019B0E82,ID-1AB5223A,,ID-E7F51ED0,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-5A07145F,"1.457,94","1.669,53",31/12/2025,"1.457,94","1.669,53","1,145,130,784,275,790",31/12/2025,ID-04B786D5,ID-5A07145F,,ID-BB18CDBE,CC,GBP,02/01/2026,"1.457,94",05/01/2026,"1.457,94",06/01/2026,"1.457,94"
ID-5A07145F,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-04B786D5,ID-5A07145F,,ID-BB18CDBE,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-70F28CF3,"14.180,20","16.238,18",31/12/2025,"14.180,20","16.238,18","1,145,130,784,275,790",31/12/2025,ID-D5014285,ID-70F28CF3,,ID-AD648A6C,CC,GBP,02/01/2026,"14.180,20",05/01/2026,"14.180,20",06/01/2026,"14.180,20"
ID-70F28CF3,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-D5014285,ID-70F28CF3,,ID-AD648A6C,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-70F28CF3,"0,00","0,00",31/12/2025,"0,00","0,00","0,851376620027081",15/08/2023,ID-D5014285,ID-70F28CF3,,ID-AD648A6C,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-70F28CF3,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-D5014285,ID-70F28CF3,,ID-AD648A6C,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-E96D5986,"1,03","1,18",31/12/2025,"1,03","1,18","1,145,130,784,275,790",31/12/2025,ID-D69C7862,ID-E96D5986,,ID-6EDE9C6F,CC,GBP,02/01/2026,"1,03",05/01/2026,"1,03",06/01/2026,"1,03"
ID-E96D5986,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-D69C7862,ID-E96D5986,,ID-6EDE9C6F,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-58BCB221,"0,00","0,00",31/12/2025,"0,00","0,00","1,00",22/02/2024,ID-09E7225B,ID-58BCB221,,ID-DC360DF1,CC,EUR,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-58BCB221,"26.577,67","30.434,91",31/12/2025,"26.577,67","30.434,91","1,145,130,784,275,790",31/12/2025,ID-09E7225B,ID-58BCB221,,ID-DC360DF1,CC,GBP,02/01/2026,"26.577,67",05/01/2026,"26.577,67",06/01/2026,"26.577,67"
ID-58BCB221,"0,00","0,00",31/12/2025,"0,00","0,00","0,851376620027081",27/10/2023,ID-09E7225B,ID-58BCB221,,ID-DC360DF1,CC,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-58BCB221,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",09/06/2023,ID-09E7225B,ID-58BCB221,,ID-DC360DF1,Dépôts/Emprunts à terme,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-58BCB221,"0,00","0,00",31/12/2025,"0,00","0,00","10,746,448,298,837,200",31/03/2025,ID-09E7225B,ID-58BCB221,,ID-DC360DF1,75,CHF,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-58BCB221,"59,29","59,29",31/12/2025,"59,29","59,29","1,00",31/12/2025,ID-09E7225B,ID-58BCB221,,ID-DC360DF1,75,EUR,02/01/2026,"0,00",05/01/2026,"59,29",06/01/2026,"59,29"
ID-58BCB221,"47,91","54,86",31/12/2025,"47,91","54,86","1,145,130,784,275,790",05/12/2025,ID-09E7225B,ID-58BCB221,,ID-DC360DF1,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
